purchase_order_id,supplier_id,product_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,purchase_order_status,unit_cost
28164,200,1671,2022-02-07,2022-03-01,2022-03-06,646,Received,46.16
28165,173,1596,2019-02-26,2019-03-30,NULL,1259,Pending,67.75
28166,247,692,2016-09-26,2016-11-01,2016-11-05,107,Received,58.98
28167,209,384,2020-12-09,2021-01-07,2021-01-04,401,Received,203.74
28168,10,1090,2025-11-06,2025-11-30,2025-12-02,1147,Received,56.37
28169,160,1160,2017-09-21,2017-10-23,2017-10-24,855,Received,86.6
28170,127,468,2016-07-20,2016-08-15,NULL,780,Ordered,36.58
28171,48,1418,2021-09-07,2021-10-05,2021-10-04,685,Received,42.9
28172,9,1960,2023-10-12,2023-11-20,2023-11-22,759,Received,107.97
28173,152,1656,2020-07-17,2020-08-04,2020-08-14,1066,Delayed,13.46
28174,142,502,2025-04-06,2025-05-19,2025-05-25,687,Received,85.68
28175,174,2,2017-07-26,2017-09-04,2017-09-02,799,Received,13.43
28176,212,501,2018-03-31,2018-04-16,2018-04-15,703,Received,73.2
28177,66,1125,2021-05-02,2021-06-07,2021-06-06,588,Received,20.81
28178,111,1659,2023-01-11,2023-02-09,2023-02-12,1280,Received,104.03
28179,77,1492,2023-10-14,2023-11-17,2023-11-16,830,Received,68.03
28180,140,379,2017-02-01,2017-03-06,NULL,2568,Ordered,28.38
28181,156,544,2024-10-23,2024-12-06,NULL,3697,Ordered,119.03
28182,204,851,2017-02-13,2017-03-14,NULL,751,Ordered,15.61
28183,162,342,2018-10-19,2018-11-14,2018-11-19,331,Received,212.37
28184,13,386,2020-10-14,2020-11-05,NULL,723,Ordered,114.72
28185,91,1911,2022-01-07,2022-01-21,2022-01-18,461,Delayed,219.77
28186,94,748,2020-04-08,2020-04-27,NULL,315,Cancelled,87.16
28187,200,294,2020-12-18,2021-01-05,NULL,523,Pending,97.3
28188,5,438,2020-05-01,2020-06-09,2020-06-06,574,Received,96.16
28189,187,1002,2023-07-14,2023-08-15,NULL,885,Ordered,181.64
28190,76,996,2023-01-08,2023-02-02,2023-02-01,542,Received,96.93
28191,66,545,2019-06-23,2019-08-02,2019-08-07,566,Received,71.21
28192,179,854,2017-05-16,2017-06-12,2017-06-13,1436,Received,211.88
28193,139,1519,2017-01-28,2017-02-12,NULL,163,Ordered,240.45
28194,169,1536,2026-04-14,2026-05-14,2026-05-22,2800,Received,8.01
28195,202,750,2017-06-15,2017-07-21,2017-07-19,698,Received,67.37
28196,219,679,2025-10-21,2025-11-09,2025-11-08,1141,Received,17.77
28197,190,177,2022-03-31,2022-04-22,2022-04-20,606,Received,17.92
28198,44,363,2016-07-17,2016-08-05,NULL,3594,Pending,147.01
28199,11,1881,2023-04-21,2023-05-25,2023-05-30,2538,Received,13.65
28200,223,1906,2017-01-18,2017-02-01,NULL,380,Pending,206.83
28201,131,1240,2017-08-07,2017-08-26,NULL,650,Pending,110.4
28202,200,108,2022-02-03,2022-02-22,2022-02-28,1454,Received,59.72
28203,239,1954,2020-02-28,2020-04-02,2020-04-04,578,Received,79.77
28204,160,1160,2023-10-21,2023-11-05,NULL,544,Ordered,90.88
28205,39,894,2016-08-28,2016-10-12,2016-10-10,177,Received,19.88
28206,239,1954,2017-01-07,2017-01-24,NULL,959,Pending,78.93
28207,230,199,2020-01-08,2020-02-05,NULL,1483,Ordered,42.03
28208,140,379,2019-06-06,2019-07-14,2019-07-17,678,Received,28.2
28209,181,1802,2021-04-10,2021-04-25,2021-05-02,672,Received,5.59
28210,102,1747,2023-05-27,2023-06-14,2023-06-17,2948,Received,7.81
28211,228,16,2025-11-04,2025-12-10,NULL,332,Pending,63.16
28212,14,938,2018-11-01,2018-11-28,NULL,327,Ordered,54.67
28213,116,558,2023-05-14,2023-06-28,2023-07-03,538,Delayed,52.61
28214,14,1563,2018-04-18,2018-05-12,2018-05-19,471,Received,105.61
28215,71,1048,2017-05-11,2017-05-29,2017-05-29,1070,Received,64.56
28216,215,567,2026-06-09,2026-07-17,NULL,647,Ordered,75.58
28217,192,1723,2018-04-05,2018-05-11,2018-05-21,1495,Received,85.72
28218,80,647,2025-07-21,2025-08-30,NULL,1160,Pending,91.64
28219,91,1571,2021-03-31,2021-04-14,2021-04-16,338,Received,110.59
28220,61,1624,2025-08-02,2025-09-09,2025-09-18,286,Received,102.71
28221,137,899,2024-06-11,2024-07-15,2024-07-23,582,Delayed,144.24
28222,171,1664,2021-04-10,2021-04-29,2021-05-08,202,Delayed,73.41
28223,46,1806,2023-01-09,2023-02-07,2023-02-09,4446,Received,67.61
28224,213,1344,2023-04-14,2023-05-01,2023-04-28,2493,Received,9.8
28225,196,1825,2023-01-29,2023-03-06,2023-03-06,671,Received,249.84
28226,102,1620,2025-02-20,2025-03-12,2025-03-14,2472,Received,44.03
28227,14,113,2019-11-17,2019-12-09,2019-12-08,854,Received,65.6
28228,192,1115,2018-11-03,2018-11-17,2018-11-20,1475,Received,63.55
28229,66,1663,2022-07-13,2022-08-10,2022-08-16,843,Received,53.01
28230,248,1895,2019-10-02,2019-11-13,2019-11-17,1677,Received,68.25
28231,39,894,2025-03-18,2025-04-16,2025-04-14,443,Delayed,20.99
28232,126,1064,2026-06-02,2026-07-10,NULL,694,Pending,84.08
28233,66,1882,2024-01-09,2024-02-17,2024-02-22,121,Received,29.02
28234,75,1928,2019-01-31,2019-02-19,NULL,664,Pending,77.99
28235,183,672,2024-02-21,2024-03-30,2024-03-27,343,Delayed,32.61
28236,102,1620,2020-01-02,2020-02-09,2020-02-18,559,Received,42.05
28237,122,1775,2020-05-17,2020-06-07,NULL,188,Pending,119.74
28238,98,1584,2023-04-28,2023-06-09,NULL,1166,Cancelled,76.45
28239,71,1466,2022-09-11,2022-10-13,2022-10-23,1112,Received,66.47
28240,225,9,2023-12-17,2024-01-23,2024-01-30,2927,Received,6.43
28241,142,315,2023-03-25,2023-04-09,2023-04-08,100,Received,53.44
28242,47,1693,2018-03-13,2018-04-10,2018-04-18,421,Received,51.6
28243,197,235,2019-05-09,2019-05-27,2019-06-06,404,Received,73.39
28244,220,358,2020-08-01,2020-09-04,NULL,106,Ordered,37.37
28245,51,457,2017-09-01,2017-09-30,2017-10-05,2321,Received,32.33
28246,104,316,2024-04-29,2024-05-23,2024-05-28,1442,Received,10.56
28247,218,669,2018-08-26,2018-09-09,2018-09-10,1211,Received,185.09
28248,45,1258,2019-06-16,2019-07-21,NULL,741,Ordered,75.23
28249,1,510,2025-12-14,2026-01-25,2026-02-02,957,Received,11.22
28250,138,1507,2024-05-29,2024-06-17,2024-06-15,736,Delayed,32.12
28251,174,719,2025-01-17,2025-02-15,2025-02-23,367,Received,8.46
28252,4,1515,2017-06-20,2017-08-02,NULL,248,Ordered,31.57
28253,133,1317,2025-07-09,2025-08-05,NULL,220,Ordered,49.77
28254,129,620,2018-06-01,2018-06-30,NULL,476,Ordered,8.63
28255,48,345,2021-02-15,2021-03-19,2021-03-28,503,Delayed,101.25
28256,134,807,2024-05-07,2024-06-10,2024-06-18,749,Received,73.42
28257,29,47,2022-08-31,2022-10-03,2022-10-10,702,Received,33.18
28258,196,1340,2018-11-02,2018-12-04,2018-12-14,226,Received,135.94
28259,55,1909,2020-12-24,2021-01-13,2021-01-10,871,Received,94.74
28260,210,914,2020-10-10,2020-10-26,NULL,466,Pending,36.51
28261,79,595,2024-01-21,2024-02-10,2024-02-09,1061,Received,47.82
28262,183,1415,2023-12-15,2024-01-21,2024-01-22,216,Delayed,101.58
28263,7,1478,2024-04-03,2024-05-06,2024-05-13,1118,Received,144.06
28264,11,1881,2023-05-29,2023-06-22,2023-06-29,362,Received,13.42
28265,141,863,2021-01-04,2021-01-28,2021-02-03,815,Received,79.26
28266,132,377,2021-11-16,2021-12-12,2021-12-18,738,Received,71.26
28267,99,1939,2023-12-23,2024-01-14,2024-01-23,524,Received,66.4
28268,207,496,2025-07-18,2025-08-12,2025-08-11,4252,Received,130.64
28269,107,469,2024-03-18,2024-04-20,NULL,1625,Ordered,33.28
28270,126,1616,2016-08-02,2016-09-07,2016-09-14,310,Received,17.94
28271,103,1764,2021-11-03,2021-12-06,2021-12-16,4168,Received,123.45
28272,187,413,2019-12-22,2020-01-05,2020-01-14,538,Received,214.86
28273,236,1403,2024-03-17,2024-04-23,NULL,1687,Pending,24.92
28274,88,414,2024-08-15,2024-09-28,2024-10-06,525,Received,27.85
28275,4,1416,2021-02-12,2021-03-06,2021-03-05,106,Received,108.97
28276,152,1656,2022-07-12,2022-08-12,2022-08-19,832,Received,13.5
28277,239,153,2017-01-01,2017-02-01,NULL,788,Pending,101.91
28278,249,274,2020-03-03,2020-04-04,2020-04-07,1603,Received,30.43
28279,199,1587,2019-07-10,2019-08-19,2019-08-18,508,Received,57.59
28280,86,129,2023-10-11,2023-10-30,2023-11-03,818,Received,14.28
28281,190,1180,2021-09-13,2021-10-11,2021-10-12,991,Received,64.03
28282,133,1812,2017-04-30,2017-05-22,2017-05-22,367,Received,18.25
28283,75,623,2019-04-08,2019-04-23,NULL,819,Ordered,142.87
28284,218,669,2022-08-30,2022-09-17,2022-09-27,443,Received,175.47
28285,44,833,2021-09-11,2021-10-25,2021-10-26,921,Received,78.55
28286,219,1153,2018-08-27,2018-10-09,NULL,2367,Ordered,47.63
28287,48,403,2024-09-25,2024-10-24,NULL,316,Pending,101.52
28288,39,1007,2019-11-30,2019-12-14,2019-12-16,788,Received,51.89
28289,172,1430,2020-07-19,2020-08-08,2020-08-15,4728,Received,127.31
28290,233,1505,2019-05-16,2019-05-30,2019-05-30,1580,Delayed,36.77
28291,125,639,2016-12-27,2017-01-29,2017-01-31,865,Received,180.96
28292,142,502,2020-02-04,2020-02-20,2020-02-18,1044,Received,80.38
28293,204,615,2019-02-04,2019-03-05,2019-03-10,723,Received,46.47
28294,54,1481,2019-11-06,2019-12-19,2019-12-18,847,Received,30.12
28295,14,284,2022-03-10,2022-04-21,2022-04-24,791,Received,47.74
28296,143,628,2022-04-25,2022-05-11,2022-05-15,1943,Received,5.44
28297,91,649,2020-11-27,2020-12-24,2020-12-24,1059,Received,154.46
28298,133,69,2018-05-14,2018-06-14,2018-06-16,546,Received,43.86
28299,238,827,2020-04-11,2020-04-26,2020-04-29,2329,Delayed,45.48
28300,99,843,2018-12-22,2019-01-11,NULL,655,Pending,84.45
28301,156,1683,2017-12-28,2018-01-30,2018-02-01,4151,Received,127.18
28302,247,1856,2020-12-14,2021-01-14,2021-01-24,915,Received,105.3
28303,37,1028,2022-06-14,2022-07-21,2022-07-21,517,Received,42.6
28304,40,1367,2017-07-05,2017-08-14,NULL,1257,Ordered,10.54
28305,239,1650,2017-09-14,2017-10-05,2017-10-11,583,Received,69.13
28306,170,1008,2023-06-15,2023-07-25,2023-07-26,1164,Received,7.62
28307,204,935,2017-02-08,2017-03-05,2017-03-06,192,Received,60.68
28308,215,482,2023-07-21,2023-08-26,2023-08-31,826,Delayed,15.21
28309,218,429,2020-04-04,2020-04-24,2020-05-04,1199,Received,58.24
28310,133,1525,2023-06-21,2023-07-23,2023-07-28,873,Delayed,76.46
28311,195,1649,2017-03-31,2017-05-11,2017-05-11,2352,Received,9.73
28312,212,185,2021-11-18,2021-12-30,2021-12-29,356,Received,66.71
28313,206,1135,2020-08-23,2020-09-06,2020-09-05,789,Received,111.63
28314,39,1388,2020-10-12,2020-11-26,2020-11-27,655,Received,14.71
28315,115,673,2021-08-28,2021-10-09,NULL,1156,Ordered,74.81
28316,78,1840,2022-01-29,2022-02-16,2022-02-13,1693,Received,83.12
28317,177,1355,2026-06-30,2026-08-12,NULL,784,Ordered,71.05
28318,72,870,2019-10-03,2019-11-09,NULL,650,Ordered,6.55
28319,84,1897,2018-10-06,2018-10-25,2018-10-23,982,Received,22.74
28320,183,1509,2018-03-14,2018-04-03,2018-04-08,846,Received,100.6
28321,183,261,2018-12-19,2019-01-26,NULL,352,Pending,30.36
28322,113,710,2024-10-22,2024-12-05,NULL,4700,Pending,145.83
28323,196,303,2020-08-29,2020-09-30,2020-10-10,1246,Received,82.59
28324,57,1518,2021-07-16,2021-08-17,2021-08-23,2734,Received,50.65
28325,52,1304,2018-08-20,2018-09-24,NULL,354,Ordered,68.38
28326,86,640,2024-09-22,2024-10-15,2024-10-22,359,Received,38.44
28327,175,703,2021-01-29,2021-02-24,2021-03-04,646,Received,99.0
28328,215,1172,2023-06-26,2023-07-20,NULL,363,Pending,101.43
28329,56,1233,2023-01-18,2023-02-01,2023-02-08,276,Received,144.22
28330,122,227,2023-06-22,2023-07-27,2023-07-25,858,Received,58.42
28331,158,791,2025-01-20,2025-02-10,NULL,2132,Ordered,22.09
28332,228,957,2016-08-15,2016-09-07,2016-09-09,461,Received,49.0
28333,122,1775,2024-02-18,2024-03-08,2024-03-13,848,Received,114.04
28334,93,636,2025-05-21,2025-06-19,2025-06-24,648,Received,46.66
28335,35,1290,2018-01-06,2018-01-31,2018-02-01,309,Delayed,97.87
28336,183,1534,2025-02-14,2025-03-22,NULL,538,Pending,58.32
28337,212,141,2019-03-09,2019-03-30,2019-03-31,550,Received,83.74
28338,91,411,2020-01-01,2020-02-14,2020-02-13,124,Received,99.78
28339,33,1072,2026-03-21,2026-04-24,2026-04-27,3160,Received,133.68
28340,88,1631,2021-06-29,2021-08-02,NULL,228,Pending,111.73
28341,48,1793,2025-11-12,2025-12-10,2025-12-19,547,Received,69.47
28342,108,1020,2016-08-16,2016-09-20,2016-09-29,4806,Received,16.74
28343,143,383,2025-01-20,2025-02-21,2025-02-26,2435,Received,9.39
28344,157,1042,2019-07-04,2019-08-09,2019-08-08,3633,Received,127.49
28345,160,1685,2024-10-20,2024-11-08,NULL,185,Ordered,236.49
28346,54,1758,2024-10-07,2024-11-20,2024-11-19,786,Received,92.63
28347,147,551,2021-09-16,2021-10-19,NULL,602,Ordered,81.25
28348,224,1777,2025-05-20,2025-06-21,2025-06-24,2385,Received,25.22
28349,18,201,2021-05-20,2021-06-11,NULL,470,Pending,115.87
28350,122,94,2024-06-16,2024-07-02,2024-07-06,755,Received,82.51
28351,97,1621,2025-03-08,2025-04-21,2025-05-01,989,Received,19.1
28352,55,532,2023-09-21,2023-10-12,2023-10-11,1013,Received,104.76
28353,166,1859,2017-12-12,2018-01-04,2018-01-09,1209,Received,44.87
28354,86,1640,2017-03-07,2017-04-21,2017-04-18,303,Received,88.16
28355,205,1079,2024-02-16,2024-03-08,NULL,1288,Pending,16.51
28356,20,1106,2019-05-11,2019-05-31,2019-06-06,597,Received,200.75
28357,22,58,2026-04-04,2026-05-09,2026-05-16,1041,Received,166.1
28358,21,599,2019-02-03,2019-03-11,2019-03-10,1165,Received,14.07
28359,154,248,2023-10-30,2023-12-12,2023-12-14,949,Received,30.07
28360,47,1599,2019-05-04,2019-05-23,2019-05-30,210,Received,12.78
28361,95,1924,2019-08-04,2019-09-18,2019-09-19,1786,Received,17.82
28362,247,1856,2016-08-02,2016-08-24,2016-08-30,1295,Received,106.2
28363,220,441,2018-04-14,2018-05-17,2018-05-24,800,Delayed,26.13
28364,206,1257,2019-01-07,2019-02-07,2019-02-05,492,Received,91.23
28365,145,97,2021-02-04,2021-03-09,2021-03-09,2234,Delayed,3.21
28366,11,65,2017-07-29,2017-09-06,2017-09-11,2868,Received,11.72
28367,157,1042,2023-10-02,2023-11-15,2023-11-13,3733,Received,125.64
28368,224,1081,2025-09-23,2025-10-16,2025-10-24,1760,Delayed,11.57
28369,194,878,2023-05-13,2023-06-01,NULL,935,Pending,89.05
28370,215,394,2026-05-29,2026-06-30,NULL,133,Pending,91.43
28371,250,1358,2025-05-03,2025-05-18,2025-05-20,374,Delayed,12.88
28372,76,797,2017-05-06,2017-06-03,2017-06-03,550,Received,102.76
28373,172,1933,2020-11-01,2020-12-07,2020-12-13,3309,Received,138.34
28374,20,729,2021-02-13,2021-03-13,2021-03-20,1401,Received,193.79
28375,215,567,2021-07-12,2021-07-28,NULL,307,Pending,78.0
28376,23,504,2021-11-22,2021-12-06,NULL,869,Pending,7.57
28377,212,118,2024-08-17,2024-09-04,2024-09-09,1286,Received,41.68
28378,227,949,2019-12-25,2020-01-24,2020-02-01,1021,Delayed,78.05
28379,59,1994,2017-12-24,2018-02-05,2018-02-07,923,Received,67.97
28380,222,1774,2024-11-10,2024-12-14,2024-12-17,118,Received,71.55
28381,250,1335,2018-05-07,2018-06-06,NULL,534,Cancelled,65.78
28382,14,770,2020-12-31,2021-02-14,2021-02-23,800,Delayed,37.78
28383,183,1415,2025-12-19,2026-01-25,2026-01-31,236,Received,102.34
28384,160,1118,2020-10-25,2020-11-08,2020-11-18,919,Received,205.49
28385,139,1519,2025-09-25,2025-10-15,2025-10-22,302,Received,243.75
28386,204,935,2021-09-21,2021-10-28,2021-11-05,967,Received,63.84
28387,128,746,2022-09-22,2022-10-08,2022-10-16,824,Received,42.27
28388,120,405,2022-06-09,2022-07-09,2022-07-08,599,Received,20.98
28389,122,516,2021-12-16,2022-01-16,2022-01-13,387,Received,46.45
28390,218,669,2021-02-24,2021-04-05,NULL,659,Ordered,186.41
28391,149,1326,2021-03-31,2021-04-29,2021-05-06,2265,Received,24.14
28392,59,1485,2019-06-22,2019-08-06,2019-08-13,840,Delayed,68.38
28393,120,337,2019-11-01,2019-11-27,2019-11-26,771,Received,97.09
28394,175,39,2019-02-13,2019-03-14,2019-03-14,206,Delayed,39.28
28395,237,1342,2021-01-21,2021-02-24,2021-03-06,1332,Received,87.11
28396,59,243,2019-06-28,2019-08-10,2019-08-15,204,Received,28.9
28397,116,1796,2017-03-26,2017-04-30,NULL,899,Ordered,20.58
28398,35,1336,2019-04-26,2019-05-16,2019-05-18,432,Received,44.08
28399,88,139,2017-09-11,2017-10-03,2017-10-05,256,Received,13.39
28400,126,11,2022-08-23,2022-09-12,NULL,1304,Ordered,38.35
28401,229,1108,2026-06-29,2026-07-16,2026-07-25,593,Delayed,30.2
28402,243,391,2023-10-05,2023-11-16,2023-11-20,853,Received,21.66
28403,63,63,2022-05-09,2022-06-10,2022-06-13,2014,Received,35.47
28404,37,111,2023-06-17,2023-08-01,2023-08-01,433,Received,71.59
28405,214,572,2018-09-02,2018-09-19,NULL,567,Ordered,32.54
28406,199,1470,2026-06-27,2026-07-17,NULL,453,Pending,76.42
28407,213,1428,2025-09-16,2025-10-15,NULL,1350,Pending,50.6
28408,66,14,2023-06-15,2023-07-21,2023-07-27,835,Received,103.44
28409,125,639,2026-03-02,2026-04-16,NULL,1200,Ordered,184.39
28410,13,883,2020-11-20,2020-12-16,2020-12-21,963,Received,47.54
28411,35,1290,2023-06-30,2023-08-04,2023-08-01,930,Received,98.93
28412,207,427,2019-11-13,2019-12-07,2019-12-05,3720,Received,39.68
28413,187,15,2026-06-14,2026-07-22,2026-08-01,1291,Received,223.66
28414,174,1144,2026-06-02,2026-06-22,NULL,866,Ordered,58.91
28415,165,609,2022-05-09,2022-05-23,2022-06-02,607,Received,46.0
28416,93,1559,2019-01-19,2019-02-27,2019-03-02,709,Delayed,36.52
28417,27,1210,2025-07-01,2025-07-20,2025-07-20,675,Received,99.92
28418,79,1738,2021-09-12,2021-09-28,2021-09-25,225,Received,92.63
28419,76,797,2016-10-23,2016-11-24,2016-11-27,373,Received,105.72
28420,214,183,2018-01-26,2018-02-20,2018-02-19,249,Received,91.49
28421,163,1682,2019-04-30,2019-05-27,2019-06-01,345,Received,112.51
28422,127,361,2026-04-25,2026-05-16,2026-05-21,760,Received,86.38
28423,67,1923,2019-05-28,2019-07-11,NULL,1547,Ordered,132.66
28424,119,1477,2019-06-27,2019-07-12,2019-07-19,994,Received,11.64
28425,49,306,2022-07-31,2022-09-11,NULL,182,Pending,18.04
28426,203,1366,2020-10-04,2020-10-20,2020-10-23,1198,Received,60.55
28427,156,1683,2024-06-03,2024-06-19,2024-06-28,2312,Received,133.04
28428,26,733,2020-01-13,2020-02-24,2020-02-25,1443,Received,172.49
28429,142,1578,2017-09-23,2017-10-21,2017-10-21,1071,Received,74.24
28430,51,457,2025-05-30,2025-07-02,NULL,2039,Cancelled,33.16
28431,131,242,2026-05-09,2026-05-26,2026-05-28,1179,Received,184.18
28432,72,554,2020-08-20,2020-09-16,2020-09-24,1221,Delayed,14.98
28433,235,977,2024-07-28,2024-08-24,2024-08-31,3870,Received,43.3
28434,210,96,2017-11-25,2017-12-28,2018-01-07,723,Received,117.6
28435,66,1548,2017-11-11,2017-12-26,NULL,831,Ordered,17.16
28436,234,485,2025-10-03,2025-10-20,2025-10-26,1058,Received,188.55
28437,130,644,2025-03-21,2025-04-28,2025-05-06,976,Received,183.73
28438,26,733,2017-02-27,2017-03-28,2017-03-25,621,Received,168.68
28439,155,1347,2025-12-16,2026-01-10,NULL,1301,Ordered,6.84
28440,193,1863,2021-03-11,2021-04-21,2021-04-29,132,Received,44.24
28441,141,863,2023-02-10,2023-03-25,NULL,564,Pending,79.2
28442,175,1891,2019-11-22,2019-12-16,2019-12-20,561,Received,102.11
28443,6,691,2019-01-23,2019-03-04,2019-03-13,1251,Received,31.94
28444,163,1879,2016-11-03,2016-12-14,2016-12-11,180,Delayed,157.25
28445,94,448,2019-09-13,2019-10-23,NULL,532,Ordered,64.69
28446,245,1696,2018-11-10,2018-12-07,NULL,966,Ordered,94.46
28447,195,1649,2020-04-29,2020-06-07,2020-06-05,2264,Received,10.07
28448,222,382,2017-11-07,2017-11-28,2017-11-28,348,Received,156.37
28449,224,1777,2017-11-04,2017-12-01,2017-11-28,2689,Received,24.36
28450,237,293,2022-11-24,2022-12-24,2023-01-03,980,Received,139.09
28451,149,1849,2019-07-15,2019-08-07,2019-08-17,1967,Received,42.79
28452,196,1903,2019-01-08,2019-02-19,NULL,929,Ordered,74.69
28453,84,1897,2018-09-02,2018-10-06,2018-10-07,1192,Received,24.82
28454,82,44,2020-12-09,2021-01-12,2021-01-17,886,Received,33.91
28455,214,183,2023-04-17,2023-05-10,2023-05-08,299,Received,89.01
28456,49,1324,2024-08-16,2024-09-18,2024-09-20,814,Received,32.58
28457,210,1967,2025-09-04,2025-10-04,2025-10-02,845,Received,112.9
28458,48,1585,2023-09-11,2023-09-26,NULL,777,Ordered,39.68
28459,92,1016,2025-08-16,2025-09-14,NULL,678,Ordered,56.07
28460,48,1585,2017-03-19,2017-04-14,2017-04-18,668,Delayed,38.11
28461,144,1735,2020-09-04,2020-09-25,2020-09-26,762,Received,27.24
28462,220,738,2023-01-10,2023-01-25,2023-02-03,364,Received,16.49
28463,195,1649,2019-05-20,2019-07-02,2019-07-10,832,Received,9.81
28464,244,1438,2021-02-07,2021-03-02,2021-03-07,890,Received,22.77
28465,1,1573,2025-04-13,2025-04-29,2025-05-05,912,Received,107.23
28466,193,1103,2020-09-21,2020-10-05,NULL,1494,Ordered,29.47
28467,145,1456,2025-02-26,2025-03-20,2025-03-29,2922,Received,14.25
28468,241,2000,2024-07-15,2024-08-05,2024-08-02,585,Delayed,33.5
28469,230,1652,2017-08-04,2017-08-31,2017-09-07,800,Received,14.4
28470,214,224,2022-10-18,2022-11-14,2022-11-22,739,Received,117.68
28471,160,327,2018-08-21,2018-09-28,2018-09-30,1047,Received,49.7
28472,147,1546,2023-07-11,2023-07-29,2023-07-31,963,Received,22.82
28473,133,1812,2021-06-15,2021-07-03,2021-07-11,523,Received,18.45
28474,147,1339,2025-01-05,2025-01-29,2025-02-06,624,Received,70.91
28475,39,1388,2022-02-11,2022-03-01,NULL,255,Ordered,15.65
28476,102,646,2021-06-03,2021-07-08,2021-07-08,832,Received,7.9
28477,66,1125,2024-02-15,2024-03-17,2024-03-27,397,Received,21.37
28478,210,1455,2017-01-05,2017-02-16,NULL,797,Pending,99.27
28479,156,289,2020-06-28,2020-07-20,2020-07-26,1599,Received,78.41
28480,66,1748,2017-04-25,2017-06-05,2017-06-14,603,Received,57.91
28481,98,586,2023-07-05,2023-07-19,2023-07-24,690,Received,73.29
28482,15,743,2019-07-12,2019-08-05,NULL,1313,Pending,43.31
28483,177,776,2022-10-07,2022-11-05,NULL,116,Pending,227.26
28484,156,392,2021-08-24,2021-09-25,2021-09-27,1180,Delayed,64.13
28485,80,1065,2021-09-04,2021-09-30,2021-10-03,493,Received,84.65
28486,160,1057,2020-04-22,2020-05-31,2020-06-05,1489,Received,142.74
28487,231,1792,2020-01-28,2020-02-24,2020-03-05,1155,Received,81.28
28488,190,1251,2019-10-20,2019-11-18,NULL,875,Pending,36.64
28489,88,486,2024-11-15,2024-12-06,NULL,855,Ordered,27.22
28490,110,859,2017-05-03,2017-05-22,2017-05-21,562,Received,22.02
28491,247,652,2025-11-03,2025-11-28,2025-12-04,289,Received,220.38
28492,35,436,2018-03-11,2018-04-08,2018-04-15,1485,Received,50.21
